Subject,Session,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,testEnd.DEVICE,testInstruction.DEVICE,Block,counterBalance,counterBalance.Cycle,counterBalance.Sample,Procedure[Block],Trial,consonant,isHighFreq,isTarget,Perception.DEVICE[Trial],Perception.Duration[Trial],Perception.OffsetTime[Trial],Perception.OnsetTime[Trial],Perception.RESP[Trial],Perception.RT[Trial],Perception.RTTime[Trial],Procedure[Trial],Production.DEVICE[Trial],Recording.Filename[Trial],Running[Trial],Stimuli[Trial],stressPattern,syllStr,targetWord,prodResp,isCorrect,sub_acc,wrd_acc,targetDUR,realRT,sub_rt,wrd_rt
75,1,4/29/19,4/29/19 18:31,11:31:16,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,194,v,n,y,SRBOX,3000,1215256,1212256,,0,0,Procedure1,,,list3,twɛɫvən,sw,cvcc,twelve,n,0,0.6125,0.863636364,0.481589822,-481.589822,-481.589822,-481.589822
75,1,4/29/19,4/29/19 18:31,11:31:16,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,200,k,y,y,SRBOX,3000,1236139,1233139,,0,0,Procedure1,,,list3,flæskauʤ,ss,cvcc,flask,n,0,0.6125,0.545454545,0.60979712,-609.79712,-609.79712,-609.79712
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,1,k,y,y,SRBOX,3000,717291,715552,1,1738,717290,Procedure1,SRBOX,./recording/78_flæskəʤ.wav,list2,flæskəʤ,sw,cvcc,flask,y,1,0.7875,0.545454545,0.628591575,1109.408425,1109.408425,1109.408425
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,7,v,n,y,SRBOX,3000,737132,735952,1,1170,737122,Procedure1,Keyboard,./recording/78_twɛɫvɔn.wav,list2,twɛɫvɔn,ss,cvcc,twelve,y,1,0.7875,0.863636364,0.469128936,700.871064,700.871064,700.871064
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,9,s,y,y,SRBOX,3000,744532,743418,1,1104,744522,Procedure1,SRBOX,./recording/78_tɪnsəf.wav,list2,tɪnsəf,sw,cvc,tin,y,1,0.7875,0.575757576,0.319123739,784.876261,784.876261,784.876261
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,11,th,n,y,SRBOX,3000,751981,750835,1,1139,751974,Procedure1,SRBOX,./recording/78_klɪfθaʊm.wav,list2,klɪfθaʊm,ss,cvc,cliff,y,1,0.7875,0.787878788,0.430776581,708.223419,708.223419,708.223419
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,12,ch,n,y,SRBOX,3000,756232,755202,1,1015,756217,Procedure1,SRBOX,./recording/78_tɹɛntʃəm.wav,list2,tɹɛntʃəm,sw,cvcc,trench,y,1,0.7875,0.515151515,0.379715794,635.284206,635.284206,635.284206
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,20,k,y,y,SRBOX,3000,785685,782685,,0,0,Procedure1,,,list2,tʌŋkəm,sw,cvc,tongue,n,0,0.7875,0.5,0.541247175,-541.247175,-541.247175,-541.247175
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,22,p,y,y,SRBOX,3000,791885,788885,,0,0,Procedure1,,,list2,pælpæb,ss,cvc,pal,n,0,0.7875,0.075757576,0.363046369,-363.046369,-363.046369,-363.046369
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,23,ch,n,y,SRBOX,3000,793679,791985,1,1692,793677,Procedure1,Keyboard,./recording/78_pɛntʃəb.wav,list2,pɛntʃəb,sw,cvc,pen,y,1,0.7875,0.681818182,0.340578798,1351.421202,1351.421202,1351.421202
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,25,v,n,y,SRBOX,3000,801131,799985,1,1130,801115,Procedure1,Keyboard,./recording/78_sɛɫvɔn.wav,list2,sɛɫvɔn,ss,cvc,sell,y,1,0.7875,0.439393939,0.425047338,704.952662,704.952662,704.952662
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,26,th,n,y,SRBOX,3000,805366,804352,1,1012,805364,Procedure1,Keyboard,./recording/78_tɛlθaum.wav,list2,tɛlθaum,ss,cvc,tell,y,1,0.7875,0.409090909,0.443182138,568.817862,568.817862,568.817862
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,27,ch,n,y,SRBOX,3000,810221,808585,1,1624,810209,Procedure1,Keyboard,./recording/78_fʌntʃəθ.wav,list2,fʌntʃəθ,sw,cvc,fun,y,1,0.7875,0.712121212,0.398737613,1225.262387,1225.262387,1225.262387
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,29,dz,n,y,SRBOX,3000,817592,816535,1,1057,817592,Procedure1,Keyboard,./recording/78_dʌnʤeɪb.wav,list2,dʌnʤeɪb,ss,cvc,done,y,1,0.7875,0.424242424,0.324398934,732.601066,732.601066,732.601066
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,37,th,n,y,SRBOX,3000,843342,842402,1,936,843338,Procedure1,SRBOX,./recording/78_rʌnθum.wav,list2,rʌnθum,ss,cvc,run,y,1,0.7875,0.939393939,0.461335669,474.664331,474.664331,474.664331
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,38,s,y,y,SRBOX,3000,847742,846552,1,1185,847737,Procedure1,SRBOX,./recording/78_kænsəf.wav,list2,kænsəf,sw,cvc,can,y,1,0.7875,0.545454545,0.339995163,845.004837,845.004837,845.004837
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,39,p,y,y,SRBOX,3000,853042,850952,1,2083,853035,Procedure1,Keyboard,./recording/78_slæmpəʃ.wav,list2,slæmpəʃ,sw,cvc,slam,y,1,0.7875,0.560606061,0.49216454,1590.83546,1590.83546,1590.83546
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,49,k,y,y,SRBOX,3000,888511,886152,1,2345,888497,Procedure1,SRBOX,./recording/78_dʌskoʊʤ.wav,list2,dʌskoʊʤ,ss,cvcc,dusk,desk,0,0.7875,0.484848485,0.542573696,1802.426304,886.7825959,1021.686966
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,50,ch,n,y,SRBOX,3000,894752,891752,,0,0,Procedure1,,,list2,bɹʌntʃeɪp,ss,cvcc,brunch,n,0,0.7875,0.272727273,0.251207392,-251.207392,-251.207392,-251.207392
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,52,k,y,y,SRBOX,3000,902172,900885,1,1278,902163,Procedure1,SRBOX,./recording/78_dɛskɛp.wav,list2,dɛskɛp,ss,cvcc,desk,y,1,0.7875,0.803030303,0.59202447,685.97553,685.97553,685.97553
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,56,k,y,y,SRBOX,3000,918952,915952,,0,0,Procedure1,,,list2,kʌskəv,sw,cvc,cuss,n,0,0.7875,0.136363636,0.381868622,-381.868622,-381.868622,-381.868622
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,57,ch,n,y,SRBOX,3000,922018,919018,,0,0,Procedure1,,,list2,fɹɛntʃəb,sw,cvcc,french,n,0,0.7875,0.121212121,0.444853171,-444.853171,-444.853171,-444.853171
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,58,p,y,y,SRBOX,3000,925118,922118,,0,0,Procedure1,,,list2,pʌɫpɔɪn,ss,cvcc,pulp,n,0,0.7875,0.651515152,0.515686402,-515.686402,-515.686402,-515.686402
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,59,th,n,y,SRBOX,3000,926392,925202,1,1179,926381,Procedure1,SRBOX,./recording/78_stɛpθeɪm.wav,list2,stɛpθeɪm,ss,cvc,step,y,1,0.7875,0.909090909,0.639046668,539.953332,539.953332,539.953332
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,65,k,y,y,SRBOX,3000,949685,946685,,0,0,Procedure1,,,list2,daɹkaup,ss,cvc,dark,n,0,0.7875,0.878787879,0.509416613,-509.416613,-509.416613,-509.416613
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,66,k,y,y,SRBOX,3000,951520,949785,1,1729,951514,Procedure1,SRBOX,./recording/78_rɪskəl.wav,list2,rɪskəl,sw,cvcc,risk,y,1,0.7875,0.787878788,0.453365935,1275.634065,1275.634065,1275.634065
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,68,dz,n,y,SRBOX,3000,959032,957852,1,1179,959031,Procedure1,SRBOX,./recording/78_ʧɪnʤeɪp.wav,list2,ʧɪnʤeɪp,ss,cvc,chin,y,1,0.7875,0.515151515,0.521764559,657.235441,657.235441,657.235441
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,72,sh,n,y,SRBOX,3000,972522,971502,1,1008,972510,Procedure1,SRBOX,./recording/78_skɔɹʃəb.wav,list2,skɔɹʃəb,sw,cvc,scar,y,1,0.7875,0.909090909,0.424948006,583.051994,583.051994,583.051994
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,73,ch,n,y,SRBOX,3000,978752,975752,,0,0,Procedure1,,,list2,stɔntʃeθ,ss,cvcc,staunch,n,0,0.7875,0.212121212,0.573327227,-573.327227,-573.327227,-573.327227
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,77,s,y,y,SRBOX,3000,989259,988102,1,1155,989257,Procedure1,SRBOX,./recording/78_pʌɫsəm.wav,list2,pʌɫsəm,sw,cvcc,pulse,y,1,0.7875,0.333333333,0.419576718,735.423282,735.423282,735.423282
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,79,p,y,y,SRBOX,3000,996795,995552,1,1243,996795,Procedure1,SRBOX,./recording/78_skʌmpədʒ.wav,list2,skʌmpədʒ,sw,cvc,skum,y,1,0.7875,0.333333333,0.539234481,703.765519,703.765519,703.765519
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,83,k,y,y,SRBOX,3000,1012632,1011118,1,1504,1012622,Procedure1,Keyboard,./recording/78_hʌskiv.wav,list2,hʌskiv,ss,cvcc,husk,y,1,0.7875,0.515151515,0.583994671,920.005329,920.005329,920.005329
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,84,k,y,y,SRBOX,3000,1017342,1015835,1,1501,1017336,Procedure1,SRBOX,./recording/78_dʌɫkəθ.wav,list2,dʌɫkəθ,sw,cvc,dull,y,1,0.7875,0.181818182,0.455528994,1045.471006,1045.471006,1045.471006
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,85,dz,n,y,SRBOX,3000,1021762,1020552,1,1195,1021747,Procedure1,Keyboard,./recording/78_taʊnʤət.wav,list2,taʊnʤət,sw,cvc,town,y,1,0.7875,0.803030303,0.424324005,770.675995,770.675995,770.675995
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,86,s,y,y,SRBOX,3000,1026179,1024985,1,1180,1026165,Procedure1,SRBOX,./recording/78_gʌɫsɔm.wav,list2,gʌɫsɔm,ss,cvc,gull,gaul,0,0.7875,0.196969697,0.336258443,843.741557,864.5553361,1282.432367
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,87,k,y,y,SRBOX,3000,1031382,1029435,1,1945,1031380,Procedure1,SRBOX,./recording/78_mɪɫkæθ.wav,list2,mɪɫkæθ,ss,cvcc,milk,y,1,0.7875,0.939393939,0.628986168,1316.013832,1316.013832,1316.013832
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,89,p,y,y,SRBOX,3000,1039222,1037685,1,1536,1039221,Procedure1,SRBOX,./recording/78_lʌmpædʒ.wav,list2,lʌmpædʒ,ss,cvcc,lump,y,1,0.7875,0.772727273,0.55565574,980.34426,980.34426,980.34426
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,92,th,n,y,SRBOX,3000,1051618,1048618,,0,0,Procedure1,,,list2,mʌnθum,ss,cvcc,month,n,0,0.7875,0.515151515,0.433545406,-433.545406,-433.545406,-433.545406
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,93,k,y,y,SRBOX,3000,1054131,1051702,1,2417,1054119,Procedure1,SRBOX,./recording/78_bʌɫkæθ.wav,list2,bʌɫkæθ,ss,cvcc,bulk,y,1,0.7875,0.681818182,0.506364948,1910.635052,886.7825959,975.1398808
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,95,k,y,y,SRBOX,3000,1061781,1060485,1,1280,1061765,Procedure1,Keyboard,./recording/78_staɹkaup.wav,list2,staɹkaup,ss,cvc,star,y,1,0.7875,0.727272727,0.522986429,757.013571,757.013571,757.013571
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,97,k,y,y,SRBOX,3000,1071085,1068085,,0,0,Procedure1,,,list2,gæŋkuf,ss,cvc,gang,n,0,0.7875,0.409090909,0.540895227,-540.895227,-540.895227,-540.895227
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,99,ch,n,y,SRBOX,3000,1075978,1074252,1,1725,1075977,Procedure1,SRBOX,./recording/78_tʌntʃeɪp.wav,list2,tʌntʃeɪp,ss,cvc,ton,y,1,0.7875,0.196969697,0.404779741,1320.220259,1320.220259,1320.220259
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,100,k,y,y,SRBOX,3000,1080740,1079168,1,1562,1080730,Procedure1,SRBOX,./recording/78_θæŋkəf.wav,list2,θæŋkəf,sw,cvcc,thank,y,1,0.7875,0.636363636,0,1562,1562,1562
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,101,k,y,y,SRBOX,3000,1085172,1083952,1,1204,1085156,Procedure1,SRBOX,./recording/78_pɹɛskəp.wav,list2,pɹɛskəp,sw,cvc,press,y,1,0.7875,0.636363636,0.395719294,808.280706,808.280706,808.280706
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,104,dz,n,y,SRBOX,3000,1097552,1094552,,0,0,Procedure1,,,list2,kɹɪnʤəp,sw,cvcc,cringe,n,0,0.7875,0.681818182,0.393283131,-393.283131,-393.283131,-393.283131
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,105,s,y,y,SRBOX,3000,1098929,1097635,1,1289,1098924,Procedure1,Keyboard,./recording/78_ɹɪnsæf.wav,list2,ɹɪnsæf,ss,cvcc,rinse,y,1,0.7875,0.606060606,0.448494387,840.505613,840.505613,840.505613
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,112,dz,n,y,SRBOX,3000,1121571,1120702,1,865,1121567,Procedure1,Keyboard,./recording/78_pɪnʤup.wav,list2,pɪnʤup,ss,cvc,pin,y,1,0.7875,0.712121212,0.348615689,516.384311,516.384311,516.384311
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,115,k,y,y,SRBOX,3000,1133012,1132085,1,918,1133003,Procedure1,SRBOX,./recording/78_tæskəθ.wav,list2,tæskəθ,sw,cvcc,task,y,1,0.7875,0.833333333,0.431440329,486.559671,486.559671,486.559671
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,119,k,y,y,SRBOX,3000,1148181,1146935,1,1230,1148165,Procedure1,SRBOX,./recording/78_fʌskoʊʤ.wav,list2,fʌskoʊʤ,ss,cvc,fuss,y,1,0.7875,0.424242424,0.467101085,762.898915,762.898915,762.898915
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,121,p,y,y,SRBOX,3000,1155429,1154469,1,959,1155428,Procedure1,SRBOX,./recording/78_pʌmpədʒ.wav,list2,pʌmpədʒ,sw,cvcc,pump,y,1,0.7875,0.636363636,0.435283953,523.716047,523.716047,523.716047
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,123,sh,n,y,SRBOX,3000,1162752,1161668,1,1080,1162748,Procedure1,Keyboard,./recording/78_hɔɹʃɔb.wav,list2,hɔɹʃɔb,ss,cvcc,harsh,y,1,0.7875,0.575757576,0.455218011,624.781989,624.781989,624.781989
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,125,k,y,y,SRBOX,3000,1170149,1169068,1,1081,1170149,Procedure1,SRBOX,./recording/78_glæskəθ.wav,list2,glæskəθ,sw,cvc,glass,y,1,0.7875,0.893939394,0.532761297,548.238703,548.238703,548.238703
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,126,dz,n,y,SRBOX,3000,1174441,1173335,1,1105,1174440,Procedure1,SRBOX,./recording/78_lʌndʒəb.wav,list2,lʌndʒəb,sw,cvcc,lunge,y,1,0.7875,0.621212121,0.401736976,703.263024,703.263024,703.263024
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,128,p,y,y,SRBOX,3000,1181734,1180735,1,999,1181734,Procedure1,SRBOX,./recording/78_tʃæmpəʃ.wav,list2,tʃæmpəʃ,sw,cvcc,champ,y,1,0.7875,0.5,0.436133314,562.866686,562.866686,562.866686
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,129,ch,n,y,SRBOX,3000,1187471,1184935,1,2534,1187469,Procedure1,SRBOX,./recording/78_plæntʃəb.wav,list2,plæntʃəb,sw,cvcc,plant,plan,0,0.7875,0.318181818,0.389654582,2144.345418,886.7825959,980.0315037
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,130,k,y,y,SRBOX,3000,1192684,1190702,1,1973,1192675,Procedure1,SRBOX,./recording/78_tɹʌŋkɛm.wav,list2,tɹʌŋkɛm,ss,cvcc,trunk,y,1,0.7875,0.757575758,0.484556236,1488.443764,1488.443764,1488.443764
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,131,ch,n,y,SRBOX,3000,1197299,1195902,1,1395,1197297,Procedure1,Keyboard,./recording/78_gɔntʃəθ.wav,list2,gɔntʃəθ,sw,cvc,gone,y,1,0.7875,0.575757576,0.353751691,1041.248309,1041.248309,1041.248309
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,133,k,y,y,SRBOX,3000,1204868,1203618,1,1250,1204868,Procedure1,SRBOX,./recording/78_gæskauʤ.wav,list2,gæskauʤ,ss,cvc,gas,y,1,0.7875,0.848484848,0.576197745,673.802255,673.802255,673.802255
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,137,k,y,y,SRBOX,3000,1219318,1217335,1,1981,1219316,Procedure1,SRBOX,./recording/78_fɪɫkæθ.wav,list2,fɪɫkæθ,ss,cvc,fill,y,1,0.7875,0.318181818,0.295811523,1685.188477,864.5553361,1685.188477
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,139,p,y,y,SRBOX,3000,1229774,1227202,1,2572,1229774,Procedure1,Keyboard,./recording/78_skʌɫpɔɪn.wav,list2,skʌɫpɔɪn,ss,cvc,skull,y,1,0.7875,0.5,0.520070204,2051.929796,864.5553361,1018.034966
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,147,th,n,y,SRBOX,3000,1255710,1254602,1,1093,1255695,Procedure1,SRBOX,./recording/78_stɛlθəm.wav,list2,stɛlθəm,sw,cvcc,stealth,y,1,0.7875,0.5,0.539791708,553.208292,553.208292,553.208292
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,151,th,n,y,SRBOX,3000,1271231,1269768,1,1461,1271229,Procedure1,SRBOX,./recording/78_fɪfθəm.wav,list2,fɪfθəm,sw,cvcc,fifth,y,1,0.7875,0.560606061,0.470288923,990.711077,990.711077,990.711077
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,153,th,n,y,SRBOX,3000,1278472,1277535,1,930,1278465,Procedure1,SRBOX,./recording/78_kɪdθəm.wav,list2,kɪdθəm,sw,cvc,kid,y,1,0.7875,0.863636364,0.381225407,548.774593,548.774593,548.774593
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,154,dz,n,y,SRBOX,3000,1283029,1281702,1,1320,1283022,Procedure1,Keyboard,./recording/78_gɹʌnʤam.wav,list2,gɹʌnʤam,ss,cvcc,grunge,y,1,0.7875,0.454545455,0.452874936,867.125064,867.125064,867.125064
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,155,p,y,y,SRBOX,3000,1287831,1286252,1,1565,1287817,Procedure1,SRBOX,./recording/78_nʌmpədʒ.wav,list2,nʌmpədʒ,sw,cvc,numb,y,1,0.7875,0.53030303,0.497173148,1067.826852,1067.826852,1067.826852
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,158,k,y,y,SRBOX,3000,1298230,1297252,1,977,1298229,Procedure1,SRBOX,./recording/78_plʌskəv.wav,list2,plʌskəv,sw,cvc,plus,y,1,0.7875,0.666666667,0.453493135,523.506865,523.506865,523.506865
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,159,k,y,y,SRBOX,3000,1302531,1301402,1,1125,1302527,Procedure1,Keyboard,./recording/78_kɪskəl.wav,list2,kɪskəl,sw,cvc,kiss,y,1,0.7875,0.909090909,0.521944736,603.055264,603.055264,603.055264
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,160,dz,n,y,SRBOX,3000,1308752,1305752,,0,0,Procedure1,,,list2,bʌnʤəm,sw,cvc,bun,n,0,0.7875,0.196969697,0.344165012,-344.165012,-344.165012,-344.165012
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,161,v,n,y,SRBOX,3000,1310766,1308835,1,1930,1310765,Procedure1,Keyboard,./recording/78_saɫvuɫ.wav,list2,saɫvuɫ,ss,cvcc,solve,y,1,0.7875,0.272727273,0.556430897,1373.569103,1373.569103,1373.569103
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,167,ch,n,y,SRBOX,3000,1332435,1329435,,0,0,Procedure1,,,list2,blæntʃəb,sw,cvcc,blanch,n,0,0.7875,0.136363636,0,0,0,0
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,170,dz,n,y,SRBOX,3000,1339862,1338685,1,1160,1339845,Procedure1,SRBOX,./recording/78_fɹɪndʒəp.wav,list2,fɹɪndʒəp,sw,cvcc,fringe,y,1,0.7875,0.393939394,0.504812773,655.187227,655.187227,655.187227
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,171,ch,n,y,SRBOX,3000,1344221,1343085,1,1134,1344219,Procedure1,SRBOX,./recording/78_lʌntʃəb.wav,list2,lʌntʃəb,sw,cvcc,lunch,y,1,0.7875,0.696969697,0.352418225,781.581775,781.581775,781.581775
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,172,ch,n,y,SRBOX,3000,1348461,1347435,1,1022,1348457,Procedure1,Keyboard,./recording/78_sʌntʃəb.wav,list2,sʌntʃəb,sw,cvc,sun,y,1,0.7875,0.863636364,0.474834101,547.165899,547.165899,547.165899
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,174,dz,n,y,SRBOX,3000,1355828,1354768,1,1060,1355828,Procedure1,SRBOX,./recording/78_laʊndʒɔɪt.wav,list2,laʊndʒɔɪt,ss,cvcc,lounge,y,1,0.7875,0.787878788,0.510902365,549.097635,549.097635,549.097635
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,175,ch,n,y,SRBOX,3000,1362002,1359002,,0,0,Procedure1,,,list2,kɹʌntʃeɪθ,ss,cvcc,crunch,n,0,0.7875,0.757575758,0.366088213,-366.088213,-366.088213,-366.088213
78,1,9/6/19,9/6/19 18:52,11:52:49,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,181,k,y,y,SRBOX,3000,1382742,1381668,1,1058,1382726,Procedure1,SRBOX,./recording/78_tʌskəv.wav,list2,tʌskəv,sw,cvcc,tusk,y,1,0.7875,0.681818182,0.433919659,624.080341,624.080341,624.080341
