Subject,Session,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,testEnd.DEVICE,testInstruction.DEVICE,Block,counterBalance,counterBalance.Cycle,counterBalance.Sample,Procedure[Block],Trial,consonant,isHighFreq,isTarget,Perception.DEVICE[Trial],Perception.Duration[Trial],Perception.OffsetTime[Trial],Perception.OnsetTime[Trial],Perception.RESP[Trial],Perception.RT[Trial],Perception.RTTime[Trial],Procedure[Trial],Production.DEVICE[Trial],Recording.Filename[Trial],Running[Trial],Stimuli[Trial],stressPattern,syllStr,targetWord,prodResp,isCorrect,sub_acc,wrd_acc,targetDUR,realRT,sub_rt,wrd_rt,sequence
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,104,k,y,y,SRBOX,3000,728220,726668,1.0,1552,728220,Procedure1,SRBOX,./recording/44_gæŋkuf.wav,list4,gæŋkuf,ss,cvc,gang,y,1,0.85,0.409090909,0.540895227,1011.104773,1011.104773,1011.104773,K UW F
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,106,k,y,y,SRBOX,3000,736000,734534,1.0,1451,735985,Procedure1,SRBOX,./recording/44_staɹkaup.wav,list4,staɹkaup,ss,cvc,star,y,1,0.85,0.727272727,0.522986429,928.013571,928.013571,928.013571,K AW P
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,108,k,y,y,SRBOX,3000,743820,742301,1.0,1508,743809,Procedure1,SRBOX,./recording/44_bʌɫkæθ.wav,list4,bʌɫkæθ,ss,cvcc,bulk,y,1,0.85,0.681818182,0.506364948,1001.635052,1001.635052,1001.635052,K AE TH
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,109,th,n,y,SRBOX,3000,748430,747034,1.0,1390,748424,Procedure1,SRBOX,./recording/44_mʌnθum.wav,list4,mʌnθum,ss,cvcc,month,y,1,0.85,0.515151515,0.433545406,956.454594,956.454594,956.454594,TH UW M
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,112,p,y,y,SRBOX,3000,759623,757834,1.0,1782,759616,Procedure1,SRBOX,./recording/44_lʌmpædʒ.wav,list4,lʌmpædʒ,ss,cvcc,lump,y,1,0.85,0.772727273,0.55565574,1226.34426,1226.34426,1226.34426,P AE JH
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,114,k,y,y,SRBOX,3000,767459,765934,1.0,1518,767452,Procedure1,SRBOX,./recording/44_mɪɫkæθ.wav,list4,mɪɫkæθ,ss,cvcc,milk,y,1,0.85,0.939393939,0.628986168,889.013832,889.013832,889.013832,K AE TH
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,115,s,y,y,SRBOX,3000,772140,770668,1.0,1456,772124,Procedure1,SRBOX,./recording/44_gʌɫsɔm.wav,list4,gʌɫsɔm,ss,cvc,gull,y,1,0.85,0.196969697,0.336258443,1119.741557,1119.741557,1119.741557,S AA M
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,116,dz,n,y,SRBOX,3000,776738,775384,1.0,1352,776736,Procedure1,SRBOX,./recording/44_taʊnʤət.wav,list4,taʊnʤət,sw,cvc,town,y,1,0.85,0.803030303,0.424324005,927.675995,927.675995,927.675995,JH AH T
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,118,k,y,y,SRBOX,3000,784847,783051,1.0,1786,784837,Procedure1,Keyboard,./recording/44_hʌskiv.wav,list4,hʌskiv,ss,cvcc,husk,y,1,0.85,0.515151515,0.583994671,1202.005329,1202.005329,1202.005329,K IY V
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,129,sh,n,y,SRBOX,3000,829380,828134,1.0,1230,829364,Procedure1,SRBOX,./recording/44_skɔɹʃəb.wav,list4,skɔɹʃəb,sw,cvc,scar,y,1,0.85,0.909090909,0.424948006,805.051994,805.051994,805.051994,SH AH B
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,133,dz,n,y,SRBOX,3000,843382,841834,1.0,1541,843375,Procedure1,Keyboard,./recording/44_ʧɪnʤeɪp.wav,list4,ʧɪnʤeɪp,ss,cvc,chin,y,1,0.85,0.515151515,0.521764559,1019.235441,1019.235441,1019.235441,JH EY P
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,135,k,y,y,SRBOX,3000,851000,849701,1.0,1299,851000,Procedure1,SRBOX,./recording/44_rɪskəl.wav,list4,rɪskəl,sw,cvcc,risk,y,1,0.85,0.787878788,0.453365935,845.634065,845.634065,845.634065,K AH V
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,136,k,y,y,SRBOX,3000,855570,854251,1.0,1319,855570,Procedure1,Keyboard,./recording/44_daɹkaup.wav,list4,daɹkaup,ss,cvc,dark,y,1,0.85,0.878787879,0.509416613,809.583387,809.583387,809.583387,K AW P
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,142,th,n,y,SRBOX,3000,882340,880384,1.0,1951,882335,Procedure1,SRBOX,./recording/44_stɛpθeɪm.wav,list4,stɛpθeɪm,ss,cvc,step,y,1,0.85,0.909090909,0.639046668,1311.953332,1311.953332,1311.953332,TH EY M
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,143,p,y,y,SRBOX,3000,887411,885568,1.0,1833,887401,Procedure1,SRBOX,./recording/44_pʌɫpɔɪn.wav,list4,pʌɫpɔɪn,ss,cvcc,pulp,y,1,0.85,0.651515152,0.515686402,1317.313598,1317.313598,1317.313598,P OY N
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,149,k,y,y,SRBOX,3000,912466,910951,1.0,1505,912456,Procedure1,SRBOX,./recording/44_dɛskɛp.wav,list4,dɛskɛp,ss,cvcc,desk,y,1,0.85,0.803030303,0.59202447,912.97553,912.97553,912.97553,K EH P
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,151,ch,n,y,SRBOX,3000,920190,918768,1.0,1407,920175,Procedure1,SRBOX,./recording/44_bɹʌntʃeɪp.wav,list4,bɹʌntʃeɪp,ss,cvcc,brunch,y,1,0.85,0.272727273,0.251207392,1155.792608,1155.792608,1155.792608,CH EY P
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,163,s,y,y,SRBOX,3000,968240,966735,1.0,1493,968228,Procedure1,SRBOX,./recording/44_kænsəf.wav,list4,kænsəf,sw,cvc,can,y,1,0.85,0.545454545,0.339995163,1153.004837,1153.004837,1153.004837,S AH F
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,164,th,n,y,SRBOX,3000,972889,971451,1.0,1436,972887,Procedure1,Keyboard,./recording/44_rʌnθum.wav,list4,rʌnθum,ss,cvc,run,y,1,0.85,0.939393939,0.461335669,974.664331,974.664331,974.664331,TH UW M
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,172,dz,n,y,SRBOX,3000,1006529,1004385,1.0,2138,1006523,Procedure1,Keyboard,./recording/44_dʌnʤeɪb.wav,list4,dʌnʤeɪb,ss,cvc,done,y,1,0.85,0.424242424,0.324398934,1813.601066,1019.036829,1813.601066,JH EY B
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,174,ch,n,y,SRBOX,3000,1014030,1012851,1.0,1170,1014021,Procedure1,SRBOX,./recording/44_fʌntʃəθ.wav,list4,fʌntʃəθ,sw,cvc,fun,y,1,0.85,0.712121212,0.398737613,771.262387,771.262387,771.262387,CH AH TH
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,175,th,n,y,SRBOX,3000,1018568,1017268,1.0,1289,1018557,Procedure1,Keyboard,./recording/44_tɛlθaum.wav,list4,tɛlθaum,ss,cvc,tell,y,1,0.85,0.409090909,0.443182138,845.817862,845.817862,845.817862,TH AW M
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,176,v,n,y,SRBOX,3000,1023100,1021818,1.0,1267,1023085,Procedure1,SRBOX,./recording/44_sɛɫvɔn.wav,list4,sɛɫvɔn,ss,cvc,sell,y,1,0.85,0.439393939,0.425047338,841.952662,841.952662,841.952662,V AA N
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,178,ch,n,y,SRBOX,3000,1032190,1030735,1.0,1445,1032180,Procedure1,SRBOX,./recording/44_pɛntʃəb.wav,list4,pɛntʃəb,sw,cvc,pen,y,1,0.85,0.681818182,0.340578798,1104.421202,1104.421202,1104.421202,CH AH B
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,179,p,y,y,SRBOX,3000,1037139,1035418,1.0,1714,1037132,Procedure1,SRBOX,./recording/44_pælpæb.wav,list4,pælpæb,ss,cvc,pal,y,1,0.85,0.075757576,0.363046369,1350.953631,1350.953631,1350.953631,P AE B
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,189,ch,n,y,SRBOX,3000,1075125,1073735,1.0,1390,1075125,Procedure1,SRBOX,./recording/44_tɹɛntʃəm.wav,list4,tɹɛntʃəm,sw,cvcc,trench,y,1,0.85,0.515151515,0.379715794,1010.284206,1010.284206,1010.284206,CH AH M
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,190,th,n,y,SRBOX,3000,1079670,1078335,1.0,1334,1079669,Procedure1,SRBOX,./recording/44_klɪfθaʊm.wav,list4,klɪfθaʊm,ss,cvc,cliff,y,1,0.85,0.787878788,0.430776581,903.223419,903.223419,903.223419,TH AW M
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,192,s,y,y,SRBOX,3000,1087390,1085985,1.0,1394,1087379,Procedure1,SRBOX,./recording/44_tɪnsəf.wav,list4,tɪnsəf,sw,cvc,tin,y,1,0.85,0.575757576,0.319123739,1074.876261,1074.876261,1074.876261,S AH F
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,194,v,n,y,SRBOX,3000,1095647,1093685,1.0,1957,1095642,Procedure1,Keyboard,./recording/44_twɛɫvɔn.wav,list4,twɛɫvɔn,ss,cvcc,twelve,y,1,0.85,0.863636364,0.469128936,1487.871064,1036.508152,1487.871064,V AA N
44,1,3/20/19,3/20/19 19:41,12:41:15,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,200,k,y,y,SRBOX,3000,1117787,1116051,1.0,1720,1117771,Procedure1,Keyboard,./recording/44_flæskəʤ.wav,list4,flæskəʤ,sw,cvcc,flask,y,1,0.85,0.545454545,0.628591575,1091.408425,1091.408425,1091.408425,K AH JH
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,1,k,y,y,SRBOX,3000,456986,455858,1.0,1127,456985,Procedure1,SRBOX,./recording/45_flæskauʤ.wav,list1,flæskauʤ,ss,cvcc,flask,y,1,0.45,0.545454545,0.60979712,517.20288,517.20288,517.20288,K AW JH
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,7,v,n,y,SRBOX,3000,477395,476541,1.0,854,477395,Procedure1,SRBOX,./recording/45_twɛɫvən.wav,list1,twɛɫvən,sw,cvcc,twelve,y,1,0.45,0.863636364,0.481589822,372.410178,372.410178,372.410178,V AH N
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,12,ch,n,y,SRBOX,3000,494051,492975,1.0,1075,494050,Procedure1,SRBOX,./recording/45_tɹɛntʃæm.wav,list1,tɹɛntʃæm,ss,cvcc,trench,y,1,0.45,0.515151515,0.388604915,686.395085,686.395085,686.395085,CH AE M
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,20,k,y,y,SRBOX,3000,522525,521525,1.0,1000,522525,Procedure1,SRBOX,./recording/45_tʌŋkɛm.wav,list1,tʌŋkɛm,ss,cvc,tongue,y,1,0.45,0.5,0.403370185,596.629815,596.629815,596.629815,K EH M
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,23,ch,n,y,SRBOX,3000,532749,531891,1.0,857,532748,Procedure1,SRBOX,./recording/45_pɛntʃɔɪb.wav,list1,pɛntʃɔɪb,ss,cvc,pen,y,1,0.45,0.681818182,0.409303163,447.696837,447.696837,447.696837,CH OY B
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,27,ch,n,y,SRBOX,3000,547020,546291,1.0,729,547020,Procedure1,Keyboard,./recording/45_fʌntʃeɪθ.wav,list1,fʌntʃeɪθ,ss,cvc,fun,y,1,0.45,0.712121212,0.413374576,315.625424,315.625424,315.625424,CH EY B
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,37,th,n,y,SRBOX,3000,581850,581141,1.0,709,581850,Procedure1,SRBOX,./recording/45_rʌnθəm.wav,list1,rʌnθəm,sw,cvc,run,y,1,0.45,0.939393939,0.451263769,257.736231,257.736231,257.736231,TH AH M
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,50,ch,n,y,SRBOX,3000,626796,625741,1.0,1040,626781,Procedure1,Keyboard,./recording/45_bɹʌntʃəp.wav,list1,bɹʌntʃəp,sw,cvcc,brunch,y,1,0.45,0.272727273,0.354925173,685.074827,685.074827,685.074827,CH AH P
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,52,k,y,y,SRBOX,3000,635466,634591,1.0,874,635465,Procedure1,SRBOX,./recording/45_dɛskəp.wav,list1,dɛskəp,sw,cvcc,desk,y,1,0.45,0.803030303,0.505215414,368.784586,368.784586,368.784586,K AH P
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,59,th,n,y,SRBOX,3000,662196,660058,1.0,2128,662186,Procedure1,SRBOX,./recording/45_stɛpθəm.wav,list1,stɛpθəm,sw,cvc,step,y,1,0.45,0.909090909,0.586941219,1541.058781,1541.058781,761.6376324,TH AH M
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,65,k,y,y,SRBOX,3000,683006,680908,1.0,2094,683002,Procedure1,SRBOX,./recording/45_daɹkəp.wav,list1,daɹkəp,sw,cvc,dark,y,1,0.45,0.878787879,0.483409725,1610.590275,1610.590275,1610.590275,K AH P
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,66,k,y,y,SRBOX,3000,687606,686225,1.0,1380,687605,Procedure1,Keyboard,./recording/45_rɪskɛl.wav,list1,rɪskɛl,ss,cvcc,risk,y,1,0.45,0.787878788,0.441955454,938.044546,938.044546,938.044546,K EH L
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,68,dz,n,y,SRBOX,3000,695556,693942,1.0,1614,695556,Procedure1,SRBOX,./recording/45_ʧɪnʤəp.wav,list1,ʧɪnʤəp,sw,cvc,chin,y,1,0.45,0.515151515,0.499500178,1114.499822,1114.499822,1114.499822,JH AH P
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,72,sh,n,y,SRBOX,3000,709687,708058,1.0,1622,709680,Procedure1,SRBOX,./recording/45_skɔɹʃɔb.wav,list1,skɔɹʃɔb,ss,cvc,scar,y,1,0.45,0.909090909,0.453051312,1168.948688,1168.948688,1168.948688,SH AA B
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,84,k,y,y,SRBOX,3000,756231,754292,1.0,1938,756230,Procedure1,SRBOX,./recording/45_dʌɫkæθ.wav,list1,dʌɫkæθ,ss,cvc,dull,y,1,0.45,0.181818182,0.331808724,1606.191276,1606.191276,1606.191276,K AE TH
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,85,dz,n,y,SRBOX,3000,761040,759475,1.0,1565,761040,Procedure1,SRBOX,./recording/45_taʊnʤɔɪt.wav,list1,taʊnʤɔɪt,ss,cvc,town,y,1,0.45,0.803030303,0.449299299,1115.700701,1115.700701,1115.700701,JH OY T
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,87,k,y,y,SRBOX,3000,770906,769492,1.0,1403,770895,Procedure1,Keyboard,./recording/45_mɪɫkəθ.wav,list1,mɪɫkəθ,sw,cvcc,milk,y,1,0.45,0.939393939,0.445414068,957.585932,957.585932,957.585932,K AH TH
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,95,k,y,y,SRBOX,3000,797662,795792,1.0,1869,797661,Procedure1,SRBOX,./recording/45_staɹkəp.wav,list1,staɹkəp,sw,cvc,star,y,1,0.45,0.727272727,0.48584401,1383.15599,1383.15599,1383.15599,K AH P
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,101,k,y,y,SRBOX,3000,822077,820608,1.0,1462,822070,Procedure1,SRBOX,./recording/45_pɹɛskɛp.wav,list1,pɹɛskɛp,ss,cvc,press,y,1,0.45,0.636363636,0.478091729,983.908271,983.908271,983.908271,K EH P
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,104,dz,n,y,SRBOX,3000,833388,831525,1.0,1850,833375,Procedure1,SRBOX,./recording/45_kɹɪnʤeɪp.wav,list1,kɹɪnʤeɪp,ss,cvcc,cringe,y,1,0.45,0.681818182,0.52148157,1328.51843,1328.51843,1328.51843,JH EY B
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,105,s,y,y,SRBOX,3000,838226,836625,1.0,1599,838224,Procedure1,SRBOX,./recording/45_ɹɪnsəf.wav,list1,ɹɪnsəf,sw,cvcc,rinse,y,1,0.45,0.606060606,0.465474253,1133.525747,1133.525747,1133.525747,S AH F
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,115,k,y,y,SRBOX,3000,870896,869275,1.0,1615,870890,Procedure1,SRBOX,./recording/45_tæskɛθ.wav,list1,tæskɛθ,ss,cvcc,task,y,1,0.45,0.833333333,0.525337475,1089.662525,1089.662525,1089.662525,K EH TH
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,123,sh,n,y,SRBOX,3000,900947,899209,1.0,1728,900937,Procedure1,SRBOX,./recording/45_hɔɹʃəb.wav,list1,hɔɹʃəb,sw,cvcc,harsh,y,1,0.45,0.575757576,0.463977829,1264.022171,1264.022171,1264.022171,SH AH B
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,125,k,y,y,SRBOX,3000,911715,909192,1.0,2510,911702,Procedure1,Keyboard,./recording/45_glæskɛθ.wav,list1,glæskɛθ,ss,cvc,glass,y,1,0.45,0.893939394,0.630500926,1879.499074,1879.499074,888.3460229,K EH TH
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,126,dz,n,y,SRBOX,3000,916935,914959,1.0,1961,916920,Procedure1,SRBOX,./recording/45_lʌndʒeɪb.wav,list1,lʌndʒeɪb,ss,cvcc,lunge,y,1,0.45,0.621212121,0.457308404,1503.691596,1503.691596,1503.691596,JH EY B
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,128,p,y,y,SRBOX,3000,925558,924559,1.0,999,925558,Procedure1,SRBOX,./recording/45_tʃæmpoʊʃ.wav,list1,tʃæmpoʊʃ,ss,cvcc,champ,y,1,0.45,0.5,0.598037684,400.962316,400.962316,400.962316,P OW SH
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,129,ch,n,y,SRBOX,3000,929888,928759,1.0,1124,929883,Procedure1,SRBOX,./recording/45_plæntʃɛb.wav,list1,plæntʃɛb,ss,cvcc,plant,y,1,0.45,0.318181818,0.491713802,632.286198,632.286198,632.286198,CH EH B
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,130,k,y,y,SRBOX,3000,934010,933109,1.0,901,934010,Procedure1,SRBOX,./recording/45_tɹʌŋkəm.wav,list1,tɹʌŋkəm,sw,cvcc,trunk,y,1,0.45,0.757575758,0.446801259,454.198741,454.198741,454.198741,K AH M
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,139,p,y,y,SRBOX,3000,966035,964942,1.0,1093,966035,Procedure1,SRBOX,./recording/45_skʌɫpən.wav,list1,skʌɫpən,sw,cvc,skull,y,1,0.45,0.5,0.438906803,654.093197,654.093197,654.093197,P AH N
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,147,th,n,y,SRBOX,3000,993738,992292,1.0,1445,993737,Procedure1,SRBOX,./recording/45_stɛlθaum.wav,list1,stɛlθaum,ss,cvcc,stealth,y,1,0.45,0.5,0.555694706,889.305294,889.305294,889.305294,TH AW M
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,153,th,n,y,SRBOX,3000,1013792,1012409,1.0,1371,1013780,Procedure1,Keyboard,./recording/45_kɪdθum.wav,list1,kɪdθum,ss,cvc,kid,y,1,0.45,0.863636364,0.395836814,975.163186,975.163186,975.163186,TH UW M
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,155,p,y,y,SRBOX,3000,1021488,1020125,1.0,1361,1021486,Procedure1,SRBOX,./recording/45_nʌmpædʒ.wav,list1,nʌmpædʒ,ss,cvc,numb,y,1,0.45,0.53030303,0.498357651,862.642349,862.642349,862.642349,P AE JH
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,175,ch,n,y,SRBOX,3000,1086046,1084742,1.0,1299,1086041,Procedure1,SRBOX,./recording/45_kɹʌntʃəθ.wav,list1,kɹʌntʃəθ,sw,cvcc,crunch,y,1,0.45,0.757575758,0.355433817,943.566183,943.566183,943.566183,CH AH TH
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,185,th,n,y,SRBOX,3000,1120797,1119109,1.0,1688,1120797,Procedure1,SRBOX,./recording/45_dɛpθəm.wav,list1,dɛpθəm,sw,cvcc,depth,y,1,0.45,0.818181818,0.130570913,1557.429087,1557.429087,1557.429087,TH AH M
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,191,s,y,y,SRBOX,3000,1142827,1141292,1.0,1519,1142811,Procedure1,Keyboard,./recording/45_tʃænsuf.wav,list1,tʃænsuf,ss,cvcc,chance,y,1,0.45,0.636363636,0.514761905,1004.238095,1004.238095,1004.238095,S UW F
45,1,3/22/19,3/22/19 19:01,12:01:25,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,192,p,y,y,SRBOX,3000,1147936,1146042,1.0,1893,1147935,Procedure1,SRBOX,./recording/45_skælpəb.wav,list1,skælpəb,sw,cvcc,scalp,y,1,0.45,0.727272727,0.610340124,1282.659876,1282.659876,1282.659876,P AH B
46,1,3/22/19,3/22/19 19:33,12:33:39,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,1,k,y,y,SRBOX,3000,317450,315985,1.0,1461,317446,Procedure1,Keyboard,./recording/46_flæskəʤ.wav,list2,flæskəʤ,sw,cvcc,flask,y,1,0.7125,0.545454545,0.628591575,832.408425,832.408425,832.408425,K AH JH
46,1,3/22/19,3/22/19 19:33,12:33:39,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,7,v,n,y,SRBOX,3000,337125,336101,1.0,1024,337125,Procedure1,Keyboard,./recording/46_twɛɫvɔn.wav,list2,twɛɫvɔn,ss,cvcc,twelve,y,1,0.7125,0.863636364,0.469128936,554.871064,554.871064,554.871064,V AA N
46,1,3/22/19,3/22/19 19:33,12:33:39,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,11,th,n,y,SRBOX,3000,350621,349618,1.0,986,350604,Procedure1,Keyboard,./recording/46_klɪfθaʊm.wav,list2,klɪfθaʊm,ss,cvc,cliff,y,1,0.7125,0.787878788,0.430776581,555.223419,555.223419,555.223419,TH AW M
46,1,3/22/19,3/22/19 19:33,12:33:39,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,12,ch,n,y,SRBOX,3000,354910,353852,1.0,1047,354899,Procedure1,SRBOX,./recording/46_tɹɛntʃəm.wav,list2,tɹɛntʃəm,sw,cvcc,trench,y,1,0.7125,0.515151515,0.379715794,667.284206,667.284206,667.284206,CH AH M
46,1,3/22/19,3/22/19 19:33,12:33:39,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,23,ch,n,y,SRBOX,3000,391699,390751,1.0,944,391695,Procedure1,Keyboard,./recording/46_pɛntʃəb.wav,list2,pɛntʃəb,sw,cvc,pen,y,1,0.7125,0.681818182,0.340578798,603.421202,603.421202,603.421202,CH AH B
